,Angles,Times,RSSI,POS
147,-0.03611026038608944,1764757715.2100961,"(40.59474182128906, 204.89727783203125, 198.66281127929688, 15.1270751953125)",29.2
148,-0.03611026038608944,1764757715.4021788,"(46.588706970214844, 219.47006225585938, 201.45925903320312, 15.3916654586792)",28.7
149,0.036110260386089665,1764757715.5828037,"(46.7928466796875, 189.3414306640625, 211.6568145751953, 16.316181182861328)",28.2
150,0.036110260386089665,1764757715.7669804,"(50.89982604980469, 210.34617614746094, 223.1719970703125, 17.692705154418945)",28.0
151,0.036110260386089665,1764757715.957301,"(53.49677276611328, 197.9666290283203, 230.67686462402344, 18.32337188720703)",28.0
152,0.036110260386089665,1764757716.1405988,"(51.519161224365234, 202.0385284423828, 213.27117919921875, 18.982364654541016)",28.0
153,-0.03611026038608944,1764757716.3321161,"(51.032562255859375, 220.11309814453125, 192.5001983642578, 16.94974136352539)",28.0
154,0.036110260386089665,1764757716.5180821,"(44.14375305175781, 192.72010803222656, 202.91812133789062, 16.64957046508789)",28.0
155,0.036110260386089665,1764757716.7032602,"(50.48440170288086, 155.54986572265625, 210.42620849609375, 16.86803436279297)",28.0
156,-0.03611026038608944,1764757716.8875175,"(41.650428771972656, 182.19219970703125, 178.20628356933594, 17.986520767211914)",28.0
157,-0.03611026038608944,1764757717.0688498,"(46.45404815673828, 197.0668182373047, 192.40121459960938, 17.290721893310547)",28.0
158,0.036110260386089665,1764757717.2601347,"(51.23523712158203, 197.17330932617188, 206.69772338867188, 18.02801513671875)",28.0
159,-0.03611026038608944,1764757717.4425735,"(48.00489807128906, 202.13665771484375, 194.2228240966797, 14.55762767791748)",28.0
160,-0.03611026038608944,1764757717.6289933,"(49.054359436035156, 222.81365966796875, 191.3632354736328, 14.2554349899292)",28.0
161,-0.03611026038608944,1764757717.812902,"(51.374786376953125, 210.62969970703125, 179.99966430664062, 14.127877235412598)",28.0
162,-0.03611026038608944,1764757717.9974852,"(62.53274154663086, 255.10520935058594, 259.5874938964844, 19.74355697631836)",27.9
163,0.036110260386089665,1764757718.191115,"(67.93191528320312, 273.4986267089844, 289.939453125, 18.850574493408203)",27.8
164,-0.03611026038608944,1764757718.3741946,"(50.647613525390625, 233.9850311279297, 228.51611328125, 16.50876235961914)",27.8
165,-0.03611026038608944,1764757718.5612504,"(46.139198303222656, 234.80116271972656, 228.20957946777344, 16.850664138793945)",27.8
166,-0.03611026038608944,1764757718.74607,"(39.889930725097656, 205.65383911132812, 186.96200561523438, 12.167702674865723)",27.7
167,-0.03611026038608944,1764757718.9275305,"(31.497177124023438, 168.81185913085938, 153.36842346191406, 11.360231399536133)",27.6
168,-0.03611026038608944,1764757719.1231906,"(28.84375762939453, 165.18292236328125, 158.88168334960938, 10.743654251098633)",27.3
169,0.036110260386089665,1764757719.3042343,"(32.37339782714844, 137.590576171875, 168.73226928710938, 11.871109008789062)",26.7
170,0.036110260386089665,1764757719.4850693,"(33.30536651611328, 129.76197814941406, 178.24295043945312, 12.267091751098633)",26.4
171,0.10833078115826877,1764757719.6716821,"(36.4669189453125, 145.62586975097656, 216.47877502441406, 16.029056549072266)",26.4
172,0.10833078115826877,1764757719.8621004,"(39.31406784057617, 147.81118774414062, 233.66537475585938, 16.795703887939453)",26.4
173,0.10833078115826877,1764757720.052729,"(41.43919372558594, 150.89230346679688, 257.4869384765625, 18.62523078918457)",26.4
174,0.10833078115826877,1764757720.2297597,"(46.915531158447266, 181.13656616210938, 267.2030029296875, 24.826213836669922)",26.4
175,0.10833078115826877,1764757720.4236374,"(49.98749923706055, 145.78192138671875, 289.8751525878906, 20.715206146240234)",27.1
176,0.10833078115826877,1764757720.652188,"(45.622005462646484, 191.01731872558594, 299.596923828125, 23.177024841308594)",28.0
177,-1.0471975511965976,1764757720.8474803,"(243.4698028564453, 19.256881713867188, 18.57270622253418, 20.967239379882812)",29.3
178,-0.46943338501916443,1764757720.9936526,"(108.93577575683594, 217.7987518310547, 17.267324447631836, 32.813758850097656)",29.4
179,0.036110260386089665,1764757721.163497,"(42.78018569946289, 199.36508178710938, 205.7522735595703, 19.69430923461914)",27.6
180,0.10833078115826877,1764757721.3492937,"(34.09003448486328, 145.81094360351562, 259.269287109375, 22.12424659729004)",23.8
181,0.18055130193044788,1764757721.5395494,"(34.286216735839844, 114.6534423828125, 281.0828857421875, 23.017513275146484)",21.2
182,0.18055130193044788,1764757721.720648,"(40.08768844604492, 99.18082427978516, 296.88775634765625, 20.39572525024414)",20.8
183,0.252771822702627,1764757721.91331,"(38.01479721069336, 82.56149291992188, 354.01837158203125, 18.01858901977539)",20.8
184,0.252771822702627,1764757722.08804,"(34.21304702758789, 79.55044555664062, 361.321044921875, 17.36545181274414)",21.0
185,0.252771822702627,1764757722.2779598,"(39.376502990722656, 83.27057647705078, 420.0110168457031, 19.483417510986328)",22.4
186,0.18055130193044788,1764757722.4626665,"(45.0907096862793, 123.3249282836914, 306.32904052734375, 36.19242477416992)",24.6
187,0.18055130193044788,1764757722.6491675,"(47.86297607421875, 156.7703857421875, 341.1841125488281, 20.67947769165039)",27.2
188,-0.03611026038608944,1764757722.8387108,"(43.706504821777344, 210.0425567626953, 207.4269561767578, 22.57790756225586)",29.4
189,-0.6860949473357019,1764757723.0882275,"(207.10116577148438, 183.50128173828125, 17.364368438720703, 12.759554862976074)",30.6
190,-0.758315468107881,1764757723.2353802,"(281.6589660644531, 211.52281188964844, 23.94153594970703, 61.56505584716797)",30.7
191,-0.03611026038608944,1764757723.3950462,"(50.54291915893555, 247.6129913330078, 195.0212860107422, 11.024194717407227)",29.9
192,-0.03611026038608944,1764757723.5859306,"(51.18266296386719, 217.977783203125, 219.87094116210938, 13.398016929626465)",26.2
193,0.10833078115826877,1764757723.7733624,"(48.94288635253906, 132.99530029296875, 288.0566711425781, 18.777420043945312)",22.4
194,0.18055130193044788,1764757723.952509,"(47.373382568359375, 88.96858215332031, 297.6024169921875, 21.91637420654297)",21.1
195,0.18055130193044788,1764757724.1371095,"(39.78778076171875, 80.14583587646484, 305.4332275390625, 21.225563049316406)",20.9
196,0.18055130193044788,1764757724.3274744,"(37.121070861816406, 76.8240966796875, 288.5544738769531, 20.449554443359375)",20.9
197,0.18055130193044788,1764757724.5080826,"(38.343475341796875, 79.98831176757812, 309.73577880859375, 22.477523803710938)",21.1
198,0.18055130193044788,1764757724.703685,"(41.82362747192383, 84.31219482421875, 319.1838684082031, 23.53460693359375)",22.3
199,0.18055130193044788,1764757724.8791618,"(39.83814239501953, 111.79159545898438, 291.0232849121094, 20.503803253173828)",23.9
200,0.10833078115826877,1764757725.0677752,"(49.47015380859375, 153.22256469726562, 267.9889831542969, 18.527896881103516)",26.0
201,0.036110260386089665,1764757725.2613697,"(49.86374282836914, 182.26231384277344, 240.04104614257812, 18.246065139770508)",27.9
202,-0.03611026038608944,1764757725.4431682,"(51.84233093261719, 206.9271697998047, 202.431640625, 17.41530990600586)",29.0
203,-0.03611026038608944,1764757725.6329134,"(57.63502502441406, 251.6441650390625, 225.9932861328125, 16.653942108154297)",29.2
204,-0.03611026038608944,1764757725.8158991,"(52.47076416015625, 227.6159210205078, 201.00341796875, 17.96219253540039)",29.2
205,-0.03611026038608944,1764757725.9985638,"(53.526519775390625, 244.16983032226562, 206.00848388671875, 16.934715270996094)",29.2
206,-0.03611026038608944,1764757726.1910865,"(50.660736083984375, 213.4989776611328, 214.8511199951172, 15.728615760803223)",29.2
207,-0.03611026038608944,1764757726.3736985,"(49.184173583984375, 223.046875, 204.72335815429688, 14.053510665893555)",29.2
208,-0.03611026038608944,1764757726.5576167,"(47.322086334228516, 218.12503051757812, 196.71694946289062, 14.028739929199219)",29.2
209,-0.03611026038608944,1764757726.7431004,"(47.40498733520508, 223.3739013671875, 217.9197540283203, 13.931568145751953)",29.2
210,-0.03611026038608944,1764757726.9325008,"(46.97917556762695, 245.14869689941406, 211.1740264892578, 16.005924224853516)",29.2
211,-0.03611026038608944,1764757727.1119616,"(46.890625, 255.03489685058594, 206.13812255859375, 15.293821334838867)",29.2
212,-0.03611026038608944,1764757727.3014514,"(46.298622131347656, 256.8208312988281, 208.54791259765625, 15.992632865905762)",29.2
213,-0.03611026038608944,1764757727.4863412,"(51.990684509277344, 261.2313232421875, 218.510986328125, 17.672727584838867)",29.2
214,-0.03611026038608944,1764757727.6706994,"(50.414817810058594, 222.7672119140625, 194.8163299560547, 16.35303497314453)",29.0
215,-0.03611026038608944,1764757727.8631642,"(51.22063064575195, 206.26161193847656, 210.75228881835938, 18.746109008789062)",28.4
216,0.036110260386089665,1764757728.0434258,"(41.340415954589844, 160.32672119140625, 182.07276916503906, 17.637859344482422)",28.1
217,0.036110260386089665,1764757728.23424,"(50.23611068725586, 176.96539306640625, 200.24417114257812, 17.76483154296875)",27.9
218,0.036110260386089665,1764757728.4206665,"(43.65781021118164, 186.60302734375, 212.55882263183594, 19.45994758605957)",27.9
219,0.036110260386089665,1764757728.605956,"(42.077552795410156, 186.59701538085938, 194.44863891601562, 19.825590133666992)",27.9
220,-0.03611026038608944,1764757728.7943316,"(43.7998161315918, 196.83151245117188, 198.60459899902344, 18.06639289855957)",27.9
221,-0.03611026038608944,1764757728.9770188,"(39.210323333740234, 193.82818603515625, 197.35589599609375, 15.994730949401855)",27.9
222,-0.03611026038608944,1764757729.1617937,"(44.11742401123047, 207.77891540527344, 201.14801025390625, 14.789886474609375)",27.9
223,-0.03611026038608944,1764757729.3453975,"(49.7335090637207, 219.38629150390625, 218.6339569091797, 16.49386978149414)",27.8
224,0.036110260386089665,1764757729.529849,"(42.493804931640625, 192.20370483398438, 222.67431640625, 16.99929428100586)",27.7
225,-0.03611026038608944,1764757729.7231047,"(44.28335189819336, 201.60354614257812, 200.19952392578125, 16.633481979370117)",27.6
226,0.036110260386089665,1764757729.9053733,"(41.5068244934082, 200.8602294921875, 215.83615112304688, 17.903730392456055)",27.6
227,0.036110260386089665,1764757730.088531,"(40.68585205078125, 195.88302612304688, 212.611083984375, 17.26460075378418)",27.6
228,-0.03611026038608944,1764757730.2750745,"(41.0731086730957, 189.12196350097656, 186.86114501953125, 15.739659309387207)",27.6
229,0.036110260386089665,1764757730.4655488,"(40.969154357910156, 179.580322265625, 200.81399536132812, 18.73112678527832)",27.6
230,0.036110260386089665,1764757730.6455414,"(42.633567810058594, 201.48912048339844, 217.1461181640625, 17.977947235107422)",27.6
231,0.036110260386089665,1764757730.8337939,"(42.987640380859375, 185.80593872070312, 213.9677734375, 18.61260223388672)",27.6
232,0.036110260386089665,1764757731.0245607,"(41.51982116699219, 182.65943908691406, 211.38735961914062, 17.87251853942871)",27.6
233,0.036110260386089665,1764757731.2084007,"(44.65354537963867, 196.7398681640625, 214.57127380371094, 19.48187255859375)",27.6
234,0.036110260386089665,1764757731.3986824,"(44.04351043701172, 189.21240234375, 202.37994384765625, 17.007944107055664)",27.6
235,0.036110260386089665,1764757731.5822608,"(40.90052032470703, 182.75631713867188, 216.64935302734375, 19.505308151245117)",27.6
236,0.036110260386089665,1764757731.763278,"(41.30155563354492, 204.07138061523438, 213.3319854736328, 18.761213302612305)",27.6
237,0.036110260386089665,1764757731.950649,"(39.068756103515625, 188.80926513671875, 236.54205322265625, 18.896507263183594)",27.6
238,0.036110260386089665,1764757732.133099,"(41.938941955566406, 190.59275817871094, 212.17745971679688, 16.910104751586914)",28.0
239,0.036110260386089665,1764757732.3234053,"(42.28302001953125, 193.03140258789062, 213.74600219726562, 19.36980628967285)",28.4
240,0.036110260386089665,1764757732.5092068,"(43.98626708984375, 197.8150634765625, 230.73336791992188, 18.073055267333984)",28.6
241,0.036110260386089665,1764757732.6991043,"(42.83011245727539, 189.4633026123047, 220.20263671875, 18.647310256958008)",28.9
242,0.036110260386089665,1764757732.877277,"(46.618125915527344, 200.7432403564453, 209.66542053222656, 17.056303024291992)",29.2
243,0.036110260386089665,1764757733.0629067,"(42.48573684692383, 208.97491455078125, 223.66793823242188, 16.383352279663086)",29.4
244,-0.03611026038608944,1764757733.2585742,"(43.08595657348633, 206.77255249023438, 202.537353515625, 18.96256446838379)",29.8
245,-0.03611026038608944,1764757733.4384496,"(46.63837432861328, 225.62521362304688, 199.35220336914062, 17.164093017578125)",30.0
246,-0.03611026038608944,1764757733.6245677,"(42.96907043457031, 229.06272888183594, 197.55728149414062, 16.616378784179688)",30.0
247,-0.03611026038608944,1764757733.8068376,"(44.83113479614258, 231.18728637695312, 191.89170837402344, 15.906002044677734)",30.0
248,-0.03611026038608944,1764757733.9990375,"(47.08223342895508, 237.008544921875, 178.7220001220703, 15.274911880493164)",30.0
249,-0.03611026038608944,1764757734.1834981,"(46.12192916870117, 231.35208129882812, 189.336669921875, 14.717287063598633)",30.0
250,-0.03611026038608944,1764757734.3663058,"(48.30650329589844, 236.97293090820312, 197.17044067382812, 14.7394437789917)",30.0
251,-0.03611026038608944,1764757734.5572774,"(57.163352966308594, 241.08773803710938, 192.81541442871094, 14.391866683959961)",30.0
252,-0.03611026038608944,1764757734.740223,"(53.749717712402344, 259.27099609375, 202.94235229492188, 14.280817985534668)",30.0
253,-0.03611026038608944,1764757734.9281385,"(42.73357391357422, 220.87728881835938, 172.55352783203125, 13.712928771972656)",30.0
254,-0.03611026038608944,1764757735.1137702,"(48.76050567626953, 241.7088623046875, 189.91741943359375, 14.410284042358398)",30.0
255,-0.03611026038608944,1764757735.3005693,"(47.77250671386719, 233.14486694335938, 191.7119140625, 13.869166374206543)",30.0
256,-0.03611026038608944,1764757735.4920175,"(43.83951187133789, 219.92437744140625, 199.46218872070312, 15.17054557800293)",29.6
257,-0.03611026038608944,1764757735.6736026,"(50.678245544433594, 227.3961181640625, 194.97061157226562, 16.62380027770996)",29.1
258,-0.03611026038608944,1764757735.8549137,"(45.503055572509766, 213.06004333496094, 198.44992065429688, 12.87318229675293)",28.9
259,-0.03611026038608944,1764757736.0434105,"(53.12842559814453, 242.4663848876953, 203.56732177734375, 15.234657287597656)",28.2
260,-0.03611026038608944,1764757736.235047,"(50.99723815917969, 222.74758911132812, 226.86033630371094, 17.147735595703125)",27.8
261,0.036110260386089665,1764757736.4187992,"(45.67547607421875, 203.30833435058594, 217.7551727294922, 16.2716064453125)",27.4
262,-0.03611026038608944,1764757736.6000597,"(48.86363983154297, 191.91531372070312, 186.5579376220703, 16.401620864868164)",27.3
263,0.036110260386089665,1764757736.7857263,"(46.35533905029297, 211.1835174560547, 248.88580322265625, 20.12189483642578)",27.3
264,0.036110260386089665,1764757736.9717386,"(44.49296569824219, 190.1509552001953, 210.69461059570312, 16.969263076782227)",27.2
265,0.036110260386089665,1764757737.1616824,"(38.20243835449219, 188.54359436035156, 223.92941284179688, 19.18198013305664)",27.2
266,0.10833078115826877,1764757737.3461778,"(44.823158264160156, 152.12538146972656, 237.55392456054688, 20.157062530517578)",27.2
267,0.036110260386089665,1764757737.5306847,"(38.43999481201172, 182.54739379882812, 219.09432983398438, 18.4515380859375)",27.2
268,0.036110260386089665,1764757737.7147338,"(49.50586700439453, 190.81887817382812, 232.5360107421875, 18.870155334472656)",27.2
269,0.036110260386089665,1764757737.908985,"(48.87275695800781, 213.70950317382812, 255.7144317626953, 20.568500518798828)",27.2
270,0.036110260386089665,1764757738.0948365,"(39.77077102661133, 196.24728393554688, 223.96823120117188, 19.241466522216797)",27.3
271,0.036110260386089665,1764757738.2812634,"(40.29505920410156, 183.46188354492188, 223.5933837890625, 16.22095489501953)",27.6
272,0.036110260386089665,1764757738.4648724,"(37.08036804199219, 164.6924285888672, 201.54368591308594, 17.590953826904297)",28.1
